 mean[u],mean[v],mean[w],var[u],var[v],var[w],skew[u],skew[v],skew[w],kurt[u],kurt[v],kurt[w],<u'v'>,<u'w'>,<v'w'>,mean[p],var[p],mean[phi],var[phi],<u'phi'>,<v'phi'>,<w'phi'>
  -1.3813916229635562E-022 ,   0.0000000000000000      ,  -1.5352472168984194E-020 ,   2.3954572143543596E-012 ,   0.0000000000000000      ,   1.5381186206396066E-012 ,  -3.6069154640363736E-019 ,   0.0000000000000000      ,  -6.0706084174077684E-020 ,   5.9523932145741711E-024 ,   0.0000000000000000      ,   2.0632935874337485E-024 ,   0.0000000000000000      ,  -3.2626949421065648E-042 ,   0.0000000000000000      ,  -9.1343876090321990E-002 ,  -7.6770931413828961E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.2104015814194802      ,  -6.2985369957829773E-018 ,  -7.0140289062195762E-003 ,  -1.3549550711801694      ,   5.9557744837457300E-006 ,   2.3712618767347225E-003 ,   3.1579976668262679      ,   3.0176418697322351E-010 ,   4.8869770296315458E-005 ,  -5.5243146520462005      ,   2.4871391708040537E-011 ,   2.9345908595874028E-006 ,  -9.7100613812806561E-005 ,   1.4745403223299293E-002 ,   6.7932779289562068E-007 ,  -9.1360797905341087E-002 ,  -7.6824677059799769E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.3942043157045401      ,   8.7549325428204483E-018 ,  -1.4277007409419125E-002 ,  -5.3025298759528150      ,   1.3883831714191753E-004 ,   6.5980399657451982E-003 ,   24.447760044111778      ,   1.3401941225835120E-008 ,   2.6923158465761126E-004 ,  -84.599725782348571      ,   1.2349361690518573E-008 ,   2.3211299454438197E-005 ,  -1.0399399906883397E-003 ,   5.9409653505361565E-002 ,   9.2756830184156992E-006 ,  -9.1484909415288154E-002 ,  -7.6999121283623968E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   3.5093799585672683      ,  -1.1329912702473521E-017 ,  -2.1828396460329209E-002 ,  -11.399646728197720      ,   4.6200138280327158E-004 ,   1.0550631862030079E-002 ,   77.059674743827799      ,  -1.7230442972891825E-007 ,   6.4950949176989102E-004 ,  -390.95123177073265      ,   1.2264036900710606E-007 ,   6.3652603320613703E-005 ,  -3.0849224648264242E-003 ,  0.13364733972265086      ,   2.7125288548786785E-005 ,  -9.1823510279984255E-002 ,  -7.7564053600213852E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   4.5093537792184071      ,   1.0950441942103595E-017 ,  -2.9479797214818061E-002 ,  -18.839194128624747      ,   1.0971238422846554E-003 ,   1.4079226746823451E-002 ,   163.70154367531330      ,  -1.3777617179517990E-006 ,   1.1667015245730441E-003 ,  -1067.5403380608784      ,   6.3740003863856740E-007 ,   1.2615917004234694E-004 ,  -6.1071963779539013E-003 ,  0.23307750698867458      ,   6.4360536257924175E-005 ,  -9.2439283119464685E-002 ,  -7.8551285749674342E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.3706794213281750      ,  -1.4419888894057209E-017 ,  -3.6400580852727980E-002 ,  -26.749539423605391      ,   1.9297995338646615E-003 ,   1.7229312421970882E-002 ,   276.95261412539429      ,  -4.7681833922131713E-006 ,   1.7634921391917649E-003 ,  -2151.8813263193588      ,   1.8171468469953294E-006 ,   2.0905635582706532E-004 ,  -9.2034341231207930E-003 ,  0.34379518328715758      ,   1.3477436356128163E-004 ,  -9.3295534978577926E-002 ,  -7.9988914382963586E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   6.0936480462935307      ,   1.7997756063259374E-017 ,  -4.1211589176708821E-002 ,  -34.466784462449056      ,   3.0617597724639117E-003 ,   1.9958250705182774E-002 ,   405.05019078965461      ,  -1.1845791139844252E-005 ,   2.3212924449226256E-003 ,  -3572.1204273729290      ,   4.1847904883229029E-006 ,   2.9435191649426290E-004 ,  -1.2169501940484913E-002 ,  0.44162532043650665      ,   2.4571146907628700E-004 ,  -9.4404186215116037E-002 ,  -8.1858495153101715E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   6.6929647215837935      ,  -1.3118846287074604E-017 ,  -4.2814185391205933E-002 ,  -41.611952948877288      ,   4.3213310904962081E-003 ,   2.2248124613279227E-002 ,   537.29927080162042      ,  -2.2064414655432844E-005 ,   2.7016991081705551E-003 ,  -5206.0928635369546      ,   7.5492609031243606E-006 ,   3.5263042434599025E-004 ,  -1.4546068263400786E-002 ,  0.50269531205401785      ,   3.7685147058741841E-004 ,  -9.5688590338451091E-002 ,  -8.4064153841263579E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   7.1889263999756388      ,   9.3241386833753381E-018 ,  -4.1156065109694363E-002 ,  -48.038607744446658      ,   5.7683951382142508E-003 ,   2.4204663230599482E-002 ,   666.43843339784200      ,  -3.4627704899035198E-005 ,   2.8374411228455692E-003 ,  -6937.7377750667329      ,   1.2176599108315699E-005 ,   3.6965033394328526E-004 ,  -1.6487853665721391E-002 ,  0.51707831111819558      ,   5.1056133661508583E-004 ,  -9.7113369256631180E-002 ,  -8.6560827672411567E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   7.6015496153514626      ,  -1.6371452804531117E-017 ,  -3.7150785497825300E-002 ,  -53.740646677236796      ,   7.2463782759081326E-003 ,   2.5905533038321490E-002 ,   788.52768728803892      ,  -4.6527959897967681E-005 ,   2.7528555431414158E-003 ,  -8681.8391457635153      ,   1.7454243361610492E-005 ,   3.5440883341156465E-004 ,  -1.7853101078369609E-002 ,  0.49164082213880134      ,   6.3620497679045182E-004 ,  -9.8613260487381338E-002 ,  -8.9227067197597751E-003 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
