!------------------------------------!
Yao et al. (2019)
A^+ = 12, T^+ = 100
Pure temporal spanwise oscillations
Channel flow, nominal Re_tau = 200
!------------------------------------!

y^+,                 u_RMS^+ (unforced shear velocity scaling)
2.3421069602680196,  0.005340874582447697
2.8182645266055784,  0.006102648869503069
3.3911632611535674,  0.00510387813758606
4.080596477512572,   0.005848724107151204
4.910429011322778,   0.011130359164067016
5.909092943323797,   0.017630833080271247
7.111120933085012,   0.027584683764459106
8.558060754086252,   0.041906040361096464
10.21377709454366,   0.06209813746330595
11.786902557235326,  0.08562462944485416
13.152313594096043,  0.10961931032155758
14.553165704073331,  0.13494407328676994
15.968545385393009,  0.16153507440024284
17.374601690584885,  0.18700880655936836
18.74596366901544,   0.21175631389816785
20.05604895083576,   0.2360569136552283
21.457817948941667,  0.2609161478894625
22.957492390443328,  0.2854960648851098
24.769828910237177,  0.3114725680736916
26.951298274898146,  0.3385104767689038
29.572293488314802,  0.36454284340520293
32.99822077949817,   0.3892025653261608
38.402167149629605,  0.41243305358473903
46.21438468674428,   0.423301033413393
55.605700950747064,  0.41690212940212945
65.7803827148552,    0.3977505595483123
75.2391578584789,    0.3749972886208841
83.91249057485909,   0.35113561595303167
92.02463710078314,   0.32756124101629713
100.07599193063949,  0.30432204676586705
108.8281700749278,   0.27795449944326345
117.35561124240178,  0.2525366307318554
125.49301551249377,  0.22851534821338193
134.19109785175652,  0.20198021054762627
143.48824112314975,  0.17293121773458853
152.14908652947938,  0.14686160879981103
159.98441836652913,  0.12265411478894628
168.2212645073785,   0.09732935182373392
176.88288375444338,  0.07237701184330403
185.98682268309224,  0.045562556938961496
195.55740451260982,  0.01781704457266242


