 mean[omega_x],mean[omega_y],mean[omega_z],dU/dy
   0.0000000000000000      ,   0.0000000000000000      ,   3.7186243203204246E-002 ,  -3.7186243203204246E-002
   0.0000000000000000      ,   0.0000000000000000      ,   3.9225848652674027E-002 ,  -3.9225848652674027E-002
   0.0000000000000000      ,   0.0000000000000000      ,   4.5589924480196234E-002 ,  -4.5589924480196234E-002
   0.0000000000000000      ,   0.0000000000000000      ,   5.6541702314206937E-002 ,  -5.6541702314206937E-002
   0.0000000000000000      ,   0.0000000000000000      ,   7.2721359300478031E-002 ,  -7.2721359300478031E-002
   0.0000000000000000      ,   0.0000000000000000      ,   9.4880192526927656E-002 ,  -9.4880192526927656E-002
   0.0000000000000000      ,   0.0000000000000000      ,  0.12393443278654792      , -0.12393443278654792     
   0.0000000000000000      ,   0.0000000000000000      ,  0.16085150510317769      , -0.16085150510317769     
   0.0000000000000000      ,   0.0000000000000000      ,  0.20656248018403586      , -0.20656248018403586     
   0.0000000000000000      ,   0.0000000000000000      ,  0.26183016693108174      , -0.26183016693108174     
   0.0000000000000000      ,   0.0000000000000000      ,  0.32710199558732200      , -0.32710199558732200     
   0.0000000000000000      ,   0.0000000000000000      ,  0.40234606052008837      , -0.40234606052008837     
   0.0000000000000000      ,   0.0000000000000000      ,  0.48688916722830583      , -0.48688916722830583     
   0.0000000000000000      ,   0.0000000000000000      ,  0.57927601020610131      , -0.57927601020610131     
   0.0000000000000000      ,   0.0000000000000000      ,  0.67717494546703894      , -0.67717494546703894     
   0.0000000000000000      ,   0.0000000000000000      ,  0.77735647997703827      , -0.77735647997703827     
   0.0000000000000000      ,   0.0000000000000000      ,  0.87576803803896408      , -0.87576803803896408     
   0.0000000000000000      ,   0.0000000000000000      ,  0.96772037092227270      , -0.96772037092227270     
   0.0000000000000000      ,   0.0000000000000000      ,   1.0481876621766253      ,  -1.0481876621766253     
   0.0000000000000000      ,   0.0000000000000000      ,   1.1122058477184904      ,  -1.1122058477184904     
   0.0000000000000000      ,   0.0000000000000000      ,   1.1553344103818879      ,  -1.1553344103818879     
   0.0000000000000000      ,   0.0000000000000000      ,   1.1741294166611880      ,  -1.1741294166611880     
   0.0000000000000000      ,   0.0000000000000000      ,   1.1665639300373836      ,  -1.1665639300373836     
   0.0000000000000000      ,   0.0000000000000000      ,   1.1323299060924545      ,  -1.1323299060924545     
   0.0000000000000000      ,   0.0000000000000000      ,   1.0729656230844666      ,  -1.0729656230844666     
   0.0000000000000000      ,   0.0000000000000000      ,  0.99177467761588423      , -0.99177467761588423     
   0.0000000000000000      ,   0.0000000000000000      ,  0.89353378839526110      , -0.89353378839526110     
