Timestep; Time; Delta; Delta_star; Theta; u_tau; Re_tau; Re_theta; Cf; uu_peak; uu_peak_loc; Delta_s; Delta_s_star; DDT_Delta_s_star; Stanton; ss_peak; ss_peak_loc
0000000      0.00000000000000      1.49717727764926      0.99849692510732      0.10643915595017      0.00913251088146      6.83649388980602      53.21957797508636      0.00016680551000      0.00083403700000      0.04233266000000      1.49717727764926      1.00006668823640      0.00000000000000      0.00006321322498      0.00000000000008      0.37173670000000
0000200      54.51650685838980      2.19823741966478      1.00780495342022      0.28585798990316      0.02220212035523      24.40276588037860      142.92899495157974      0.00098586829654      0.00315877200000      1.08922000000000      2.20560793915718      1.00963269898089      0.00022254346491      0.00047500223343      57.48655000000000      0.25720610000000
0000400      61.95350954182390      2.28422791992907      1.01177527174934      0.31048183666875      0.02495683825993      28.50355337324394      155.24091833437393      0.00124568755186      0.00726432300000      1.08922000000000      2.30146819308686      1.01385403691336      0.00070475703341      0.00069966719527      10.53924000000000      0.25720610000000
0000600      68.25714578814090      2.37622403990293      1.01613259857404      0.33861380576665      0.02868118664786      34.07646260279660      169.30690288332346      0.00164522093506      0.01244289000000      1.13718800000000      2.40853934868252      1.01931651091011      0.00107093557643      0.00106172416651      2.22599800000000      0.25720610000000
0000800      74.32334683154450      2.51487034158162      1.02185069941013      0.37379786026227      0.03359677195283      42.24576267852463      186.89893013113351      0.00225748617130      0.01815301000000      1.16171800000000      2.56403247132285      1.02710133574154      0.00151974891960      0.00152111660357      0.52298300000000      0.28960580000000
0001000      79.97447496456300      2.71544436517732      1.02944284598440      0.41398089197666      0.03912698689865      53.12357805015747      206.99044598832759      0.00306184220753      0.02328802000000      1.18661700000000      2.77272407982812      1.03712390926662      0.00202706071213      0.00203682041349      0.17110790000000      0.35941890000000
0001200      85.31935101676720      2.96536290077695      1.03837327710003      0.45558870126791      0.04462304995058      66.16176842148720      227.79435063395454      0.00398243317378      0.02700127000000      1.18661700000000      3.03857013340404      1.04939090381581      0.00252692031104      0.00256129667095      0.08520112000000      0.46380040000000
0001400      90.03063819893610      3.22538190962198      1.04838330913604      0.49328838547046      0.04905203108227      79.10576684148801      246.64419273522779      0.00481220350659      0.02878260000000      1.16171800000000      3.30818279590954      1.06253503239468      0.00302741261430      0.00301449679209      0.06032593000000      0.64779510000000
0001600      95.10528295240830      3.52992922016943      1.06101122301657      0.53262304516348      0.05304247861825      93.61809759239054      266.31152258173842      0.00562700907594      0.02913659000000      0.81051490000000      3.62446924567206      1.07901695760048      0.00344658252001      0.00346389121907      0.05042874000000      1.08922000000000
0001800      100.00368905368200      3.83229373603597      1.07525837547272      0.56858594448851      0.05604509120907      107.39062598804411      284.29297224425295      0.00628210449727      0.02865776000000      0.59845860000000      3.94384413660842      1.09690797514184      0.00382374935182      0.00382981838776      0.04538680000000      1.31683400000000
0002000      105.17167358761600      4.14295010943129      1.09194917779486      0.60361110434872      0.05838663304732      120.94645388635814      301.80555217436046      0.00681799783720      0.02755419000000      0.52126710000000      4.28238562773821      1.11750831226705      0.00411149139711      0.00412130875887      0.04112338000000      1.42817000000000
0002200      110.52398024399101      4.45096930234273      1.11075973991499      0.63657203785938      0.06004024408229      133.61864165771865      318.28601892969050      0.00720966181892      0.02609948000000      0.46380040000000      4.62412076918429      1.14016206186585      0.00431346726864      0.00432578419069      0.03689712000000      1.42817000000000
0002400      116.17793465370600      4.75857959189947      1.13097762598960      0.66698246050691      0.06109563349225      145.36421734520513      333.49123025345534      0.00746535286364      0.02449719000000      0.42306310000000      4.97153680073149      1.16498345912569      0.00442353087857      0.00443640733441      0.03269355000000      1.57683700000000
0002600      122.06312823228900      5.04970030740182      1.15292408561515      0.69521511489030      0.06158618353278      155.49588495858984      347.60755744514961      0.00758571600427      0.02297685000000      0.39698290000000      5.31412762692664      1.19120583930452      0.00444775280491      0.00445756441379      0.03005440000000      0.34730080000000
0002800      127.89306447847700      5.31614197919628      1.17440434912606      0.71949054570492      0.06158461246335      163.69627179446883      359.74527285245790      0.00758532898452      0.02163239000000      0.38425700000000      5.62685544263057      1.21708946066371      0.00439328233458      0.00440680032394      0.02792304000000      0.32365210000000
0003000      134.76077011115399      5.60202008342398      1.20044249226060      0.74562471128274      0.06119163366625      171.39838036793415      372.81235564137125      0.00748883206149      0.02034638000000      0.37173670000000      5.96588019623426      1.24699016506178      0.00429222462048      0.00429533863744      0.02582388000000      0.32365210000000
0003200      141.62679954277800      5.86453208212471      1.22553234594128      0.76838826904573      0.06051856617133      177.45653643796240      384.19413452286733      0.00732499370287      0.01929191000000      0.37173670000000      6.27645419688373      1.27603773643788      0.00414728995524      0.00415330239110      0.02414184000000      0.33537950000000
0003400      149.08728308232401      6.12685968489505      1.25217048739374      0.79070889717221      0.05960192726786      182.58632265974856      395.35444858610691      0.00710477946809      0.01838887000000      0.38425700000000      6.58999554550827      1.30640636840067      0.00398117631286      0.00398546482845      0.02259177000000      0.34730080000000
0003600      157.03670012604599      6.38037914815854      1.27985941394835      0.81254643699934      0.05856478021413      186.83275124736883      406.27321849967160      0.00685966696306      0.01763506000000      0.39698290000000      6.89637515003328      1.33738726762346      0.00379616005793      0.00380433958789      0.02123968000000      0.35941890000000
0003800      166.17524747943401      6.64364020203054      1.30939792459149      0.83449216412681      0.05744440225622      190.81997010551876      417.24608206340332      0.00659971870115      0.01702279000000      0.40991720000000      7.21442717016904      1.37127501631624      0.00362039993665      0.00361953765976      0.02011939000000      0.37173670000000
