yp                      , delta_y                 , gr_y                    , AR_xy                   
0.0                     , 0.0                     , 0.0                     , 0.0                     
0.014251740755753417    , 0.014251740755753417    , 0.0                     , 19.49079642538678       
0.02850364563198582     , 0.014251904876232402    , 1.0000115158198424      , 19.490571975471283      
0.04275587875667952     , 0.014252233124693703    , 1.0000230319009389      , 19.490123080887198      
0.057008604272652974    , 0.014252725515973452    , 1.0000345483599267      , 19.489449752362383      
0.07126198634529146     , 0.014253382072638487    , 1.000046065341278       , 19.488552005563232      
0.08551618916987991     , 0.014254202824588447    , 1.0000575829614176      , 19.487429861641377      
0.09977137697916305     , 0.014255187809283143    , 1.0000691013525496      , 19.48608334692621       
0.11402771405079193     , 0.014256337071628877    , 1.0000806206386832      , 19.484512493084587      
0.1282853647147988      , 0.01425765066400686     , 1.0000921409455588      , 19.482717337087095      
0.14254449336115727     , 0.014259128646358477    , 1.0001036624045887      , 19.48069792109753       
0.1568052644472573      , 0.014260771086100021    , 1.0001151851408512      , 19.478454292596275      
0.1710678425055221      , 0.014262578058264808    , 1.0001267092889912      , 19.475986504193926      
0.18533239215065578     , 0.014264549645133684    , 1.0001382349573003      , 19.473294614144443      
0.1995990780875445      , 0.014266685936888734    , 1.0001497622994202      , 19.470378685461924      
0.2138680651185041      , 0.014268987030959579    , 1.0001612914226208      , 19.467238786823497      
0.22813951815092537     , 0.014271453032421277    , 1.0001728224614927      , 19.463874992037187      
0.24241360220486285     , 0.014274084053937486    , 1.0001843555460141      , 19.46028738013163       
0.2566904824205949      , 0.014276880215732035    , 1.0001958908034998      , 19.45647603540778       
0.2709703240661838      , 0.014279841645588931    , 1.0002074283605484      , 19.45244104745264       
0.2852532925450362      , 0.014282968478852354    , 1.000218968342999       , 19.44818251115383       
0.2995395534035765      , 0.014286260858540345    , 1.000230510883845       , 19.443700526560235      
0.31382927233880764     , 0.014289718935231122    , 1.000242056107264       , 19.438995199053227      
0.32812261520592756     , 0.014293342867119918    , 1.0002536041405168      , 19.434066639286424      
0.3424197480261739      , 0.014297132820246361    , 1.0002651551258286      , 19.428914962894726      
0.3567208369941852      , 0.0143010889680113      , 1.0002767091706204      , 19.423540291170244      
0.37102604848593046     , 0.01430521149174524     , 1.000288266421051       , 19.41794275030944       
0.38533554906615564     , 0.014309500580225176    , 1.0002998269883958      , 19.412122472090264      
0.39964950549651235     , 0.014313956430356711    , 1.0003113910304944      , 19.406079592967952      
0.41396808474280533     , 0.014318579246292984    , 1.0003229586424107      , 19.399814255293045      
0.42829145398309265     , 0.01432336924028732     , 1.0003345299775868      , 19.39332660617815       
0.4426197806153027      , 0.014328326632210064    , 1.0003461051544214      , 19.386616798177506      
0.45695323226516393     , 0.014333451649861217    , 1.0003576843118325      , 19.379684988888727      
0.47129197679385015     , 0.01433874452868622     , 1.0003692675675264      , 19.37253134136347       
0.48563618230593875     , 0.014344205512088593    , 1.0003808550596216      , 19.365156023711478      
0.49998601715731184     , 0.014349834851373089    , 1.0003924469207968      , 19.357559209205682      
0.5143416499628586      , 0.014355632805546747    , 1.0004040432683519      , 19.34974107657934       
0.5287032496046606      , 0.014361599641802059    , 1.0004156442517118      , 19.341701809403936      
0.5430709852397513      , 0.01436773563509064     , 1.0004272499889721      , 19.333441596694957      
0.5574450263080735      , 0.014374041068322185    , 1.0004388606104462      , 19.324960632674852      
0.57182554254058        , 0.01438051623250658     , 1.0004504762546327      , 19.316259116614486      
0.5862127039671918      , 0.014387161426611783    , 1.0004620970483786      , 19.307337253057792      
0.6006066809248409      , 0.014393976957649102    , 1.0004737231226664      , 19.298195251741316      
0.6150076440656562      , 0.014400963140815293    , 1.0004853546165         , 19.28883332743894       
0.6294157643649214      , 0.014408120299265192    , 1.0004969916511774      , 19.279251700302943      
0.6438312131293742      , 0.014415448764452776    , 1.000508634369742       , 19.269450595444052      
0.6582541620051643      , 0.014422948875790098    , 1.0005202828895494      , 19.25943024342593       
0.6726847829863516      , 0.014430620981187303    , 1.0005319373633836      , 19.249190879582173      
0.6871232484230347      , 0.014438465436683146    , 1.0005435979162691      , 19.23873274455058       
0.7015697310294513      , 0.014446482606416566    , 1.0005552646691283      , 19.22805608435092       
0.716024403892618       , 0.014454672863166707    , 1.000566937778093       , 19.21716114970745       
