 mean[u],mean[v],mean[w],var[u],var[v],var[w],skew[u],skew[v],skew[w],kurt[u],kurt[v],kurt[w],<u'v'>,<u'w'>,<v'w'>,mean[p],var[p],mean[phi],var[phi],<u'phi'>,<v'phi'>,<w'phi'>
   1.0000000000000002      ,   0.0000000000000000      ,  -4.6404832364224853E-022 ,   6.9277916736609768E-014 ,   0.0000000000000000      ,   6.5824050733532253E-014 ,   1.1102230246251061E-015 ,   0.0000000000000000      ,   7.4218480430573535E-021 ,  -1.1102230246251573E-015 ,   0.0000000000000000      ,   2.9081115420079180E-026 ,   0.0000000000000000      ,   4.6404832364224862E-022 ,   0.0000000000000000      ,   1.5470358543312251E-003 ,   2.0897848385021059E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.98210031603952674      ,  -9.5931775232469853E-018 ,  -7.9379105766375817E-004 ,   6.4717848216044871E-005 ,   2.5089789033533648E-009 ,   1.5502860007898193E-005 ,  -3.3827244015714047E-007 ,  -2.4669720686690686E-014 ,   3.2390205516118685E-008 ,   1.1283166236311951E-008 ,   3.8047840813635616E-017 ,   9.7664630508553783E-010 ,   1.4308697783029162E-007 ,   7.7958244860092715E-004 ,  -1.9282568517066373E-009 ,   1.5470331293372065E-003 ,   2.0812103435504150E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.96420254236972613      ,   1.0661603707089878E-017 ,  -1.5860839775106877E-003 ,   2.5791151890186548E-004 ,   6.1447110352363717E-008 ,   5.7300353753633913E-005 ,  -2.6729933436863904E-006 ,  -2.9651296120583676E-012 ,   2.2300590692789644E-007 ,   1.7838598453392197E-007 ,   2.2355648685458457E-014 ,   1.3161355363930404E-008 ,   1.4642324466536994E-006 ,   1.5293062035276926E-003 ,  -1.5045281799529474E-008 ,   1.5469758779532116E-003 ,   2.0746585317855718E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.94631480490494813      ,  -1.2016009389749505E-017 ,  -2.3754303381756351E-003 ,   5.7823468117446097E-004 ,   2.9066630827396232E-007 ,   1.1933247652841613E-004 ,  -8.8992465089097854E-006 ,  -3.0219050627199671E-011 ,   6.5022770397086953E-007 ,   8.9210169474118083E-007 ,   4.8684074239990250E-013 ,   5.6361462709280766E-008 ,   4.9690823297461371E-006 ,   2.2479048970359709E-003 ,  -4.8066264230120640E-008 ,   1.5467438399378824E-003 ,   2.0686008230738673E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.92845190975024283      ,   1.2363292898123768E-017 ,  -3.1604325762674690E-003 ,   1.0236460308752360E-003 ,   8.7069913330872986E-007 ,   1.9666722925129962E-004 ,  -2.0742448041947536E-005 ,  -1.5641740108948461E-010 ,   1.3373563804230140E-006 ,   2.7786674578094875E-006 ,   4.2628704881434858E-012 ,   1.5129198213284001E-007 ,   1.1884089848484538E-005 ,   2.9343096610724116E-003 ,  -1.1085831777625191E-007 ,   1.5461678194450350E-003 ,   2.0668344270623436E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.91063499371130785      ,  -1.3735486272675734E-017 ,  -3.9397598426620271E-003 ,   1.5910368212299630E-003 ,   1.9670472843419370E-006 ,   2.8526089927605094E-004 ,  -3.9672363122916429E-005 ,  -5.3453563171486770E-010 ,   2.2767317593970588E-006 ,   6.6632665958745677E-006 ,   2.1250839816444798E-011 ,   3.1484737530358206E-007 ,   2.3094348516381220E-005 ,   3.5876831795465984E-003 ,  -2.1957643722244372E-007 ,   1.5450672337640014E-003 ,   2.0649941364252898E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.89289105156054371      ,   1.4921332398831755E-017 ,  -4.7121628655836844E-003 ,   2.2754627053500620E-003 ,   3.7902061483978069E-006 ,   3.8181274978976005E-004 ,  -6.6768648085030122E-005 ,  -1.4543172780910899E-009 ,   3.4463352967205558E-006 ,   1.3507669249891160E-005 ,   7.7254360132986798E-011 ,   5.5841024606508276E-007 ,   3.9644933125205843E-005 ,   4.2074480561755606E-003 ,  -3.9071650774084040E-007 ,   1.5432491902993661E-003 ,   2.0638766019216613E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.87525227627140245      ,  -1.5388894585716129E-017 ,  -5.4764799560066517E-003 ,   3.0696770445898247E-003 ,   6.5018573796224456E-006 ,   4.8364755101964384E-004 ,  -1.0256931461049071E-004 ,  -3.3598392664159489E-009 ,   4.8206922728368891E-006 ,   2.4317766823540149E-005 ,   2.2307842018783293E-010 ,   8.8783079290038903E-007 ,   6.2208008303151269E-005 ,   4.7933015474495317E-003 ,  -6.4578633542270799E-007 ,   1.5405335998832891E-003 ,   2.0663753954742875E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.85775508548188339      ,   1.4629953064976275E-017 ,  -6.2316285619800210E-003 ,   3.9637687312920056E-003 ,   1.0290066617994054E-005 ,   5.8860085494552333E-004 ,  -1.4691725667995495E-004 ,  -6.9543728111086736E-009 ,   6.3766589414986791E-006 ,   4.0021554877803429E-005 ,   5.4975843639111464E-010 ,   1.3041193386087789E-006 ,   9.1452320647640280E-005 ,   5.3452110898725190E-003 ,  -1.0023846194574576E-006 ,   1.5367504464044476E-003 ,   2.0682740714733686E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.84043898082410462      ,  -1.7448878713438587E-017 ,  -6.9765807165516232E-003 ,   4.9451608126842572E-003 ,   1.5290889465463364E-005 ,   6.9494212049830343E-004 ,  -1.9885585531571881E-004 ,  -1.3225949507732589E-008 ,   8.0966386844121271E-006 ,   6.1333833890000891E-005 ,   1.1975532621825081E-009 ,   1.8044991291834326E-006 ,   1.2768297497057758E-004 ,   5.8633903870557473E-003 ,  -1.4778067529955000E-006 ,   1.5317470471854612E-003 ,   2.0738135305119224E-005 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
