 mean[omega_x],mean[omega_y],mean[omega_z],dU/dy
   3.5830071374898513E-002 ,  -1.6479873021779667E-017 ,  0.37191988509977014      , -0.37191988509977014     
   3.8427730984758705E-002 ,  -1.3877787807814457E-017 ,  0.36548317107548312      , -0.36548317107548312     
   4.1207992220367730E-002 ,  -4.5102810375396984E-017 ,  0.35889396729006007      , -0.35889396729006018     
   4.4169113355260137E-002 ,  -3.1225022567582528E-017 ,  0.35207031312936871      , -0.35207031312936871     
   4.7297202649416593E-002 ,  -6.0715321659188248E-018 ,  0.34495054974673872      , -0.34495054974673850     
   5.0565862408002801E-002 ,  -9.5409791178724390E-018 ,  0.33749422188029704      , -0.33749422188029710     
   5.3936810250571079E-002 ,   3.9031278209478160E-017 ,  0.32968239834787927      , -0.32968239834787944     
   5.7361465191178851E-002 ,  -3.2959746043559335E-017 ,  0.32151740115891642      , -0.32151740115891647     
   6.0783363111130001E-002 ,  -1.2576745200831851E-017 ,  0.31302193260105016      , -0.31302193260105010     
   6.4141156841888869E-002 ,  -3.6862873864507151E-017 ,  0.30423758948957197      , -0.30423758948957202     
   6.7371881660482899E-002 ,  -4.1958624075189022E-017 ,  0.29522276047988005      , -0.29522276047988016     
   7.0414142868660032E-002 ,   1.9081958235744878E-017 ,  0.28604992161105569      , -0.28604992161105580     
   7.3210913305586073E-002 ,   1.0191500421363742E-017 ,  0.27680237987875378      , -0.27680237987875389     
   7.5711708044780168E-002 ,  -3.2526065174565133E-017 ,  0.26757056299173176      , -0.26757056299173182     
   7.7874013517080704E-002 ,   2.9490299091605721E-017 ,  0.25844800878851254      , -0.25844800878851243     
   7.9663965338335030E-002 ,  -1.8214596497756474E-017 ,  0.24952725886754595      , -0.24952725886754601     
   8.1056370026474006E-002 ,  -6.9388939039072284E-018 ,  0.24089589457013644      , -0.24089589457013635     
   8.2034233631174749E-002 ,   9.5409791178724390E-018 ,  0.23263295823082450      , -0.23263295823082461     
   8.2587987936389912E-002 ,   1.2143064331837650E-017 ,  0.22480597340429384      , -0.22480597340429390     
   8.2714595273260916E-002 ,   5.2041704279304213E-018 ,  0.21746871814749946      , -0.21746871814749946     
   8.2416676430291824E-002 ,  -4.9439619065339002E-017 ,  0.21065982713282139      , -0.21065982713282158     
   8.1701756147113405E-002 ,   3.4694469519536142E-018 ,  0.20440221769536529      , -0.20440221769536526     
   8.0581669779889911E-002 ,  -1.7347234759768071E-017 ,  0.19870326751726802      , -0.19870326751726797     
   7.9072131920033012E-002 ,  -3.1225022567582528E-017 ,  0.19355562791894262      , -0.19355562791894268     
   7.7192437634527586E-002 ,   2.9490299091605721E-017 ,  0.18893853954019710      , -0.18893853954019696     
   7.4965250372024436E-002 ,   3.6429192995512949E-017 ,  0.18481952240699895      , -0.18481952240699906     
   7.2416425686393934E-002 ,  -8.6736173798840355E-018 ,  0.18115633132846037      , -0.18115633132846040     
   6.9574823731128665E-002 ,   1.0408340855860843E-017 ,  0.17789909026774856      , -0.17789909026774864     
   6.6472072620757688E-002 ,   3.4694469519536142E-018 ,  0.17499253724394451      , -0.17499253724394448     
   6.3142256194121019E-002 ,  -1.9081958235744878E-017 ,  0.17237831918078736      , -0.17237831918078733     
   5.9621511110098585E-002 ,  -3.4694469519536142E-018 ,  0.16999727279396942      , -0.16999727279396934     
   5.5947528198707713E-002 ,   1.2143064331837650E-017 ,  0.16779161617362687      , -0.16779161617362690     
   5.2158961323414813E-002 ,   3.1225022567582528E-017 ,  0.16570696264389170      , -0.16570696264389162     
   4.8294754388597205E-002 ,  -1.2143064331837650E-017 ,  0.16369406182198107      , -0.16369406182198115     
   4.4393404700471144E-002 ,  -5.7245874707234634E-017 ,  0.16171017949650035      , -0.16171017949650027     
   4.0492189458947288E-002 ,   1.7347234759768071E-017 ,  0.15972005102166173      , -0.15972005102166176     
   3.6626391410592443E-002 ,   6.9388939039072284E-018 ,  0.15769637981712492      , -0.15769637981712489     
   3.2828567922287007E-002 ,   3.4694469519536142E-018 ,  0.15561989561289516      , -0.15561989561289524     
   2.9127912279922157E-002 ,   1.7347234759768071E-018 ,  0.15347902622023865      , -0.15347902622023865     
   2.5549754299622401E-002 ,   1.7347234759768071E-017 ,  0.15126926311874697      , -0.15126926311874686     
   2.2115238024142992E-002 ,  -1.7347234759768071E-017 ,  0.14899231069307248      , -0.14899231069307259     
   1.8841197983588839E-002 ,  -1.2143064331837650E-017 ,  0.14665510262481912      , -0.14665510262481915     
   1.5740234767109170E-002 ,  -3.4694469519536142E-018 ,  0.14426875208841464      , -0.14426875208841464     
   1.2820969232101239E-002 ,  -2.6020852139652106E-017 ,  0.14184748209099290      , -0.14184748209099290     
   1.0088436498056432E-002 ,   2.0816681711721685E-017 ,  0.13940756480496860      , -0.13940756480496869     
   7.5445690602413580E-003 ,  -2.0816681711721685E-017 ,  0.13696628789004481      , -0.13696628789004486     
   5.1887145642944086E-003 ,   3.4694469519536142E-018 ,  0.13454096249683611      , -0.13454096249683606     
   3.0181379131159580E-003 ,   6.9388939039072284E-018 ,  0.13214799033066787      , -0.13214799033066787     
   1.0284677528576243E-003 ,   1.2143064331837650E-017 ,  0.12980201276256526      , -0.12980201276256528     
  -7.8593872103133048E-004 ,   0.0000000000000000      ,  0.12751517005137336      , -0.12751517005137336     
  -2.4317242746829367E-003 ,   0.0000000000000000      ,  0.12529650050308955      , -0.12529650050308966     
  -3.9163526170497842E-003 ,   8.6736173798840355E-018 ,  0.12315150648820476      , -0.12315150648820478     
  -5.2480118680956669E-003 ,   1.7347234759768071E-018 ,  0.12108190700548649      , -0.12108190700548643     
  -6.4355849723224667E-003 ,  -1.9081958235744878E-017 ,  0.11908558664348015      , -0.11908558664348003     
  -7.4886688699162584E-003 ,   6.9388939039072284E-018 ,  0.11715674067899964      , -0.11715674067899973     
  -8.4176234388040703E-003 ,  -3.4694469519536142E-018 ,  0.11528620765954595      , -0.11528620765954586     
  -9.2336313030757095E-003 ,   1.5612511283791264E-017 ,  0.11346197503320679      , -0.11346197503320679     
  -9.9487500240415961E-003 ,   1.3877787807814457E-017 ,  0.11166983967845384      , -0.11166983967845392     
  -1.0575938917918979E-002 ,  -2.0816681711721685E-017 ,  0.10989420184438088      , -0.10989420184438084     
  -1.1129044137084192E-002 ,  -5.2041704279304213E-018 ,  0.10811896592432084      , -0.10811896592432080     
  -1.1622728218686857E-002 ,  -1.0408340855860843E-017 ,  0.10632851315362776      , -0.10632851315362779     
  -1.2072334443158323E-002 ,  -1.7347234759768071E-017 ,  0.10450869978488889      , -0.10450869978488891     
  -1.2493682139094471E-002 ,  -2.6020852139652106E-017 ,  0.10264782155802366      , -0.10264782155802371     
  -1.2902796185741281E-002 ,   1.7347234759768071E-018 ,  0.10073747501010517      , -0.10073747501010517     
  -1.3315581652730588E-002 ,  -1.5612511283791264E-017 ,   9.8773242616452317E-002 ,  -9.8773242616452400E-002
  -1.3747461720318072E-002 ,  -6.9388939039072284E-018 ,   9.6755135286201402E-002 ,  -9.6755135286201333E-002
  -1.4213002550428009E-002 ,   8.6736173798840355E-019 ,   9.4687743463931690E-002 ,  -9.4687743463931801E-002
  -1.4725551536744940E-002 ,   0.0000000000000000      ,   9.2580075192231312E-002 ,  -9.2580075192231312E-002
  -1.5296914609873775E-002 ,  -1.6479873021779667E-017 ,   9.0445091535169095E-002 ,  -9.0445091535169123E-002
  -1.5937093839898272E-002 ,  -1.4745149545802860E-017 ,   8.8298980946099698E-002 ,  -8.8298980946099601E-002
  -1.6654098978630114E-002 ,   2.6020852139652106E-018 ,   8.6160238986277476E-002 ,  -8.6160238986277518E-002
  -1.7453836982877342E-002 ,  -1.0408340855860843E-017 ,   8.4048634541913289E-002 ,  -8.4048634541913220E-002
  -1.8340073577620086E-002 ,   3.4694469519536142E-018 ,   8.1984147159058787E-002 ,  -8.1984147159058815E-002
  -1.9314452319089296E-002 ,  -1.2143064331837650E-017 ,   7.9985953544594562E-002 ,  -7.9985953544594590E-002
  -2.0376550973137810E-002 ,  -1.7347234759768071E-018 ,   7.8071527527733969E-002 ,  -7.8071527527733969E-002
  -2.1523953414786908E-002 ,   1.3010426069826053E-017 ,   7.6255900303424676E-002 ,  -7.6255900303424690E-002
  -2.2752318064651812E-002 ,  -8.6736173798840355E-019 ,   7.4551109764880621E-002 ,  -7.4551109764880663E-002
  -2.4055430693103771E-002 ,  -2.6020852139652106E-018 ,   7.2965851523377631E-002 ,  -7.2965851523377673E-002
  -2.5425239044255959E-002 ,  -3.4694469519536142E-018 ,   7.1505331122526716E-002 ,  -7.1505331122526605E-002
  -2.6851877319620736E-002 ,   4.7704895589362195E-018 ,   7.0171307294305332E-002 ,  -7.0171307294305332E-002
  -2.8323697929487367E-002 ,  -4.7704895589362195E-018 ,   6.8962309352228204E-002 ,  -6.8962309352228204E-002
  -2.9827333963412729E-002 ,   7.3725747729014302E-018 ,   6.7874006872496090E-002 ,  -6.7874006872496048E-002
  -3.1347817012733481E-002 ,  -1.3444106938820255E-017 ,   6.6899705366805354E-002 ,  -6.6899705366805257E-002
  -3.2868770748194193E-002 ,   9.1072982488782372E-018 ,   6.6030936657358555E-002 ,  -6.6030936657358541E-002
  -3.4372691657356277E-002 ,   5.6378512969246231E-018 ,   6.5258106829720580E-002 ,  -6.5258106829720580E-002
  -3.5841316307940865E-002 ,  -3.4694469519536142E-018 ,   6.4571158721080588E-002 ,  -6.4571158721080574E-002
  -3.7256061824055178E-002 ,   0.0000000000000000      ,   6.3960201642392522E-002 ,  -6.3960201642392481E-002
  -3.8598515407611819E-002 ,   1.1709383462843448E-017 ,   6.3416060646397682E-002 ,  -6.3416060646397737E-002
  -3.9850941635102395E-002 ,   4.9873299934333204E-018 ,   6.2930702995554019E-002 ,  -6.2930702995554047E-002
  -4.0996773888902494E-002 ,   1.2359904766334751E-017 ,   6.2497511220579623E-002 ,  -6.2497511220579574E-002
  -4.2021058562022484E-002 ,  -3.0357660829594124E-018 ,   6.2111389282028862E-002 ,  -6.2111389282028862E-002
  -4.2910826651612548E-002 ,   2.1684043449710089E-018 ,   6.1768708247118123E-002 ,  -6.1768708247118082E-002
  -4.3655375576682781E-002 ,  -1.1275702593849246E-017 ,   6.1467117003409025E-002 ,  -6.1467117003409004E-002
  -4.4246452981758042E-002 ,   1.6263032587282567E-018 ,   6.1205258272554998E-002 ,  -6.1205258272554991E-002
  -4.4678342624584852E-002 ,  -7.2641545556528797E-018 ,   6.0982437920165229E-002 ,  -6.0982437920165201E-002
  -4.4947859313050897E-002 ,   4.4452289071905682E-018 ,   6.0798295207810119E-002 ,  -6.0798295207810167E-002
  -4.5054264818701159E-002 ,   1.4961989980299961E-017 ,   6.0652513867106614E-002 ,  -6.0652513867106642E-002
  -4.4999119687692317E-002 ,  -2.3310346708438345E-017 ,   6.0544600822102917E-002 ,  -6.0544600822102945E-002
  -4.4786087086396295E-002 ,  -1.1438332919722072E-017 ,   6.0473744034830093E-002 ,  -6.0473744034830058E-002
  -4.4420704590072739E-002 ,  -4.3368086899420177E-019 ,   6.0438746421012338E-002 ,  -6.0438746421012393E-002
  -4.3910138529235615E-002 ,   4.6078592330633938E-019 ,   6.0438021659245438E-002 ,  -6.0438021659245514E-002
  -4.3262933515709479E-002 ,  -1.2874900798265365E-017 ,   6.0469631561142503E-002 ,  -6.0469631561142483E-002
  -4.2488767397066821E-002 ,   1.6534083130403943E-017 ,   6.0531343829466892E-002 ,  -6.0531343829466878E-002
  -4.1598219392518454E-002 ,  -1.5395670849294163E-017 ,   6.0620692728135757E-002 ,  -6.0620692728135771E-002
  -4.0602556746181302E-002 ,   2.8189256484623115E-018 ,   6.0735031832881002E-002 ,  -6.0735031832880988E-002
  -3.9513543046027312E-002 ,  -1.8431436932253575E-018 ,   6.0871575672538217E-002 ,  -6.0871575672538189E-002
  -3.8343269505734280E-002 ,  -1.1926223897340549E-018 ,   6.1027433855351226E-002 ,  -6.1027433855351233E-002
  -3.7104009055267680E-002 ,  -3.9031278209478160E-018 ,   6.1199645816950698E-002 ,  -6.1199645816950740E-002
  -3.5808092049451561E-002 ,   1.0842021724855044E-018 ,   6.1385225920193971E-002 ,  -6.1385225920193950E-002
  -3.4467801746164879E-002 ,  -4.3368086899420177E-019 ,   6.1581227290303645E-002 ,  -6.1581227290303645E-002
  -3.3095287344329670E-002 ,  -1.7347234759768071E-018 ,   6.1784829083922202E-002 ,  -6.1784829083922174E-002
  -3.1702492192055273E-002 ,   1.0408340855860843E-017 ,   6.1993446843524667E-002 ,  -6.1993446843524633E-002
  -3.0301094656611242E-002 ,   1.2793585635328952E-017 ,   6.2204860279192031E-002 ,  -6.2204860279192045E-002
  -2.8902458993556791E-002 ,   2.3852447794681098E-018 ,   6.2417348237962515E-002 ,  -6.2417348237962474E-002
  -2.7517593314801660E-002 ,   1.5178830414797062E-018 ,   6.2629817492718412E-002 ,  -6.2629817492718495E-002
  -2.6157111448637971E-002 ,  -7.3725747729014302E-018 ,   6.2841910695326172E-002 ,  -6.2841910695326145E-002
  -2.4831195180025988E-002 ,  -9.1072982488782372E-018 ,   6.3054079444207684E-002 ,  -6.3054079444207697E-002
  -2.3549553166505959E-002 ,   1.7347234759768071E-018 ,   6.3267610698877583E-002 ,  -6.3267610698877610E-002
  -2.2321372867033482E-002 ,   9.1072982488782372E-018 ,   6.3484598337831058E-002 ,  -6.3484598337831044E-002
  -2.1155262208859313E-002 ,   3.4694469519536142E-018 ,   6.3707856027833715E-002 ,  -6.3707856027833701E-002
  -2.0059178529741421E-002 ,   3.0357660829594124E-018 ,   6.3940772284300229E-002 ,  -6.3940772284300187E-002
  -1.9040343598658020E-002 ,   5.2041704279304213E-018 ,   6.4187113255887523E-002 ,  -6.4187113255887551E-002
  -1.8105145204331659E-002 ,  -7.3725747729014302E-018 ,   6.4450783063468492E-002 ,  -6.4450783063468547E-002
  -1.7259027800473403E-002 ,   0.0000000000000000      ,   6.4735555264231789E-002 ,  -6.4735555264231789E-002
  -1.6506376826334865E-002 ,   5.6378512969246231E-018 ,   6.5044792059630416E-002 ,  -6.5044792059630444E-002
  -1.5850403330432500E-002 ,   0.0000000000000000      ,   6.5381170102941186E-002 ,  -6.5381170102941200E-002
  -1.5293037122076551E-002 ,  -5.6378512969246231E-018 ,   6.5746433038454219E-002 ,  -6.5746433038454191E-002
  -1.4834837565802299E-002 ,   4.7704895589362195E-018 ,   6.6141191012861381E-002 ,  -6.6141191012861450E-002
  -1.4474931071427319E-002 ,   2.1684043449710089E-017 ,   6.6564786086603100E-002 ,  -6.6564786086603100E-002
  -1.4210983168246557E-002 ,   1.7780915628762273E-017 ,   6.7015239478408054E-002 ,  -6.7015239478408095E-002
  -1.4039210778463356E-002 ,  -8.6736173798840355E-019 ,   6.7489291713523220E-002 ,  -6.7489291713523220E-002
  -1.3954437086567784E-002 ,  -1.5612511283791264E-017 ,   6.7982540001006550E-002 ,  -6.7982540001006536E-002
  -1.3950187580480850E-002 ,  -6.5052130349130266E-018 ,   6.8489668799211548E-002 ,  -6.8489668799211562E-002
  -1.4018821911432628E-002 ,   0.0000000000000000      ,   6.9004760158952613E-002 ,  -6.9004760158952669E-002
  -1.4151692764714893E-002 ,   1.7347234759768071E-018 ,   6.9521661056491171E-002 ,  -6.9521661056491199E-002
  -1.4339320523244058E-002 ,   1.1275702593849246E-017 ,   7.0034376842745161E-002 ,  -7.0034376842745230E-002
  -1.4571571584183277E-002 ,  -1.7347234759768071E-018 ,   7.0537454555853724E-002 ,  -7.0537454555853751E-002
  -1.4837828969828550E-002 ,   6.9388939039072284E-018 ,   7.1026318417690554E-002 ,  -7.1026318417690512E-002
  -1.5127146281624355E-002 ,  -3.4694469519536142E-018 ,   7.1497523115412243E-002 ,  -7.1497523115412270E-002
  -1.5428379717571071E-002 ,   1.9081958235744878E-017 ,   7.1948898450158866E-002 ,  -7.1948898450158810E-002
  -1.5730297227261540E-002 ,   1.7347234759768071E-017 ,   7.2379570724969006E-002 ,  -7.2379570724968964E-002
  -1.6021668233028787E-002 ,  -3.4694469519536142E-018 ,   7.2789860152529709E-002 ,  -7.2789860152529598E-002
  -1.6291341051196062E-002 ,   1.9081958235744878E-017 ,   7.3181067393918220E-002 ,  -7.3181067393918192E-002
  -1.6528317704937574E-002 ,   1.2143064331837650E-017 ,   7.3555173825403747E-002 ,  -7.3555173825403733E-002
  -1.6721836949176169E-002 ,  -8.6736173798840355E-019 ,   7.3914487412896010E-002 ,  -7.3914487412895982E-002
  -1.6861475971195628E-002 ,   6.0715321659188248E-018 ,   7.4261268096248972E-002 ,  -7.4261268096248917E-002
  -1.6937279497277573E-002 ,  -1.4745149545802860E-017 ,   7.4597363327110366E-002 ,  -7.4597363327110380E-002
  -1.6939922103863258E-002 ,  -1.0408340855860843E-017 ,   7.4923876897068836E-002 ,  -7.4923876897068795E-002
  -1.6860905552752908E-002 ,   6.0715321659188248E-018 ,   7.5240884337935340E-002 ,  -7.5240884337935326E-002
  -1.6692788022535071E-002 ,   7.8062556418956319E-018 ,   7.5547198386306233E-002 ,  -7.5547198386306219E-002
  -1.6429436245820467E-002 ,   6.9388939039072284E-018 ,   7.5840180729207618E-002 ,  -7.5840180729207674E-002
  -1.6066284960770498E-002 ,  -1.3010426069826053E-017 ,   7.6115593455535036E-002 ,  -7.6115593455535036E-002
  -1.5600581261368703E-002 ,  -1.0408340855860843E-017 ,   7.6367486339602123E-002 ,  -7.6367486339602164E-002
  -1.5031585425476220E-002 ,   5.2041704279304213E-018 ,   7.6588123993618001E-002 ,  -7.6588123993617974E-002
  -1.4360696212027796E-002 ,   4.3368086899420177E-018 ,   7.6767968381968366E-002 ,  -7.6767968381968366E-002
  -1.3591469365573445E-002 ,   4.3368086899420177E-018 ,   7.6895744373057226E-002 ,  -7.6895744373057212E-002
  -1.2729504836221402E-002 ,  -4.3368086899420177E-018 ,   7.6958625449901119E-002 ,  -7.6958625449901161E-002
  -1.1782191727992525E-002 ,  -6.9388939039072284E-018 ,   7.6942579977618428E-002 ,  -7.6942579977618414E-002
  -1.0758319268635335E-002 ,  -1.4745149545802860E-017 ,   7.6832912800533990E-002 ,  -7.6832912800533990E-002
  -9.6675842099327898E-003 ,   6.9388939039072284E-018 ,   7.6615020883686713E-002 ,  -7.6615020883686713E-002
  -8.5200454592564007E-003 ,   1.7347234759768071E-018 ,   7.6275355229700692E-002 ,  -7.6275355229700692E-002
  -7.3255903061936970E-003 ,   6.9388939039072284E-018 ,   7.5802546192969195E-002 ,  -7.5802546192969181E-002
  -6.0934792222828056E-003 ,   1.1275702593849246E-017 ,   7.5188609484509533E-002 ,  -7.5188609484509492E-002
  -4.8320261838828444E-003 ,  -1.4745149545802860E-017 ,   7.4430111909519175E-002 ,  -7.4430111909519175E-002
  -3.5484502920257849E-003 ,  -3.4694469519536142E-018 ,   7.3529147769992143E-002 ,  -7.3529147769992170E-002
  -2.2489065338214373E-003 ,  -1.1275702593849246E-017 ,   7.2493968604403256E-002 ,  -7.2493968604403242E-002
  -9.3867488874815668E-004 ,   1.2143064331837650E-017 ,   7.1339128852578593E-002 ,  -7.1339128852578565E-002
   3.7753640589469279E-004 ,  -2.6020852139652106E-018 ,   7.0085061511584751E-002 ,  -7.0085061511584779E-002
   1.6952313956216775E-003 ,  -2.1684043449710089E-017 ,   6.8757076069649245E-002 ,  -6.8757076069649259E-002
   3.0097710068587831E-003 ,  -8.6736173798840355E-019 ,   6.7383861931687078E-002 ,  -6.7383861931687050E-002
   4.3160734498123819E-003 ,  -1.7347234759768071E-018 ,   6.5995663591937981E-002 ,  -6.5995663591937953E-002
   5.6084057280339173E-003 ,  -1.5612511283791264E-017 ,   6.4622347948630754E-002 ,  -6.4622347948630768E-002
   6.8802814021257219E-003 ,   0.0000000000000000      ,   6.3291595270558040E-002 ,  -6.3291595270558040E-002
   8.1244605443201307E-003 ,   1.7347234759768071E-018 ,   6.2027411405566765E-002 ,  -6.2027411405566779E-002
   9.3330335504296213E-003 ,   8.6736173798840355E-019 ,   6.0849090556197000E-002 ,  -6.0849090556196958E-002
   1.0497563512089234E-002 ,  -1.9081958235744878E-017 ,   5.9770674481168441E-002 ,  -5.9770674481168427E-002
   1.1609262401360157E-002 ,   8.6736173798840355E-018 ,   5.8800875977886038E-002 ,  -5.8800875977886032E-002
   1.2659182591151334E-002 ,   2.6020852139652106E-018 ,   5.7943377690823611E-002 ,  -5.7943377690823590E-002
   1.3638414231269765E-002 ,  -1.2143064331837650E-017 ,   5.7197388916556971E-002 ,  -5.7197388916556999E-002
   1.4538287560657399E-002 ,   1.7347234759768071E-017 ,   5.6558341881352080E-002 ,  -5.6558341881352087E-002
   1.5350584903772925E-002 ,   1.1275702593849246E-017 ,   5.6018627789414327E-002 ,  -5.6018627789414341E-002
   1.6067768566347063E-002 ,  -1.4745149545802860E-017 ,   5.5568302264042357E-002 ,  -5.5568302264042350E-002
   1.6683228003260435E-002 ,  -6.9388939039072284E-018 ,   5.5195720821022240E-002 ,  -5.5195720821022289E-002
   1.7191543366359946E-002 ,   4.3368086899420177E-018 ,   5.4888091436296228E-002 ,  -5.4888091436296214E-002
   1.7588754432325923E-002 ,  -9.5409791178724390E-018 ,   5.4631949837047868E-002 ,  -5.4631949837047895E-002
   1.7872615888837335E-002 ,  -1.6479873021779667E-017 ,   5.4413573192598291E-002 ,  -5.4413573192598298E-002
   1.8042813934771064E-002 ,   1.5612511283791264E-017 ,   5.4219350489835998E-002 ,  -5.4219350489835963E-002
   1.8101116666986623E-002 ,  -4.3368086899420177E-018 ,   5.4036125009004170E-002 ,  -5.4036125009004142E-002
   1.8051432651870668E-002 ,  -4.3368086899420177E-018 ,   5.3851518151571152E-002 ,  -5.3851518151571139E-002
   1.7899758444719201E-002 ,   1.8214596497756474E-017 ,   5.3654236416599735E-002 ,  -5.3654236416599749E-002
   1.7654005818553826E-002 ,  -8.6736173798840355E-018 ,   5.3434356210947824E-002 ,  -5.3434356210947866E-002
   1.7323711626967088E-002 ,  -1.4745149545802860E-017 ,   5.3183575620431370E-002 ,  -5.3183575620431377E-002
   1.6919645717083175E-002 ,   1.7347234759768071E-017 ,   5.2895419047534496E-002 ,  -5.2895419047534468E-002
   1.6453343274900577E-002 ,  -8.6736173798840355E-019 ,   5.2565380115807844E-002 ,  -5.2565380115807851E-002
