 mean[u],mean[v],mean[w],var[u],var[v],var[w],skew[u],skew[v],skew[w],kurt[u],kurt[v],kurt[w],<u'v'>,<u'w'>,<v'w'>,mean[p],var[p],mean[phi],var[phi],<u'phi'>,<v'phi'>,<w'phi'>
   2.2499312661442353E-021 ,   0.0000000000000000      ,   2.2287554424628778E-019 ,   1.2223224167648298E-009 ,   0.0000000000000000      ,   7.5440234337735019E-010 ,   1.6830864958699660E-016 ,   0.0000000000000000      ,   7.2766230526863500E-016 ,   1.1461546597597648E-018 ,   0.0000000000000000      ,   2.7559546258094517E-019 ,   0.0000000000000000      ,  -4.3100834881745540E-040 ,   0.0000000000000000      , -0.27268043877164427      ,  -7.2101640865977507E-002 ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   3.9971204991667895      ,  -6.0308745844506184E-017 ,   1.4760415507043163E-003 ,  -15.569309192438565      ,   1.4988082940965103E-004 ,   1.4221451477646380E-002 ,   122.88252666215635      ,  -3.9722459084546045E-008 ,  -8.0754667257878704E-005 ,  -727.46003516654923      ,   2.4367436150950861E-009 ,   2.4342678647074435E-005 ,  -7.6584160617930116E-004 ,  -1.8673754135971037E-003 ,   6.8435125591259709E-006 , -0.27309167022565267      ,  -7.2343408170771270E-002 ,   1.0121813903868254E-004 ,  -9.9724480528040029E-009 ,  -9.0805731077536991E-005 ,  -2.9698975443547246E-008 ,  -3.9190266453165996E-008
   7.7897984243359852      ,   9.2374025095764978E-017 ,   1.9199780550139293E-003 ,  -59.156031323981288      ,   2.6291321096212268E-003 ,   3.4198529573682135E-002 ,   910.08247029553854      ,  -2.2453006205771950E-006 ,  -2.5946024436800596E-004 ,  -10501.665207085276      ,   7.2768357061597712E-007 ,   1.2975887047736543E-004 ,  -7.8454790364454550E-003 ,   4.5659011145375936E-003 ,   2.0749284967812728E-005 , -0.27506035995536188      ,  -7.3377625483568368E-002 ,   1.9833460252816315E-004 ,  -3.8296028944295659E-008 ,  -3.4772580049875166E-004 ,  -2.5088010742744173E-007 ,  -1.0413743931308003E-007
   11.144167530333915      ,  -9.8228716827186702E-017 ,  -7.4992782465125793E-004 ,  -121.11595318665968      ,   5.9136851011491551E-003 ,   4.8823837394585186E-002 ,   2666.1235746855155      ,  -9.1685442621556781E-006 ,  -9.1315717987238933E-006 ,  -44020.234497484969      ,   3.5872778759010722E-006 ,   2.4043452497083182E-004 ,  -1.8194018020828803E-002 ,  0.10184980161515270      ,  -8.0207900913582772E-006 , -0.27830635618387067      ,  -7.5123381275119236E-002 ,   2.8458775798751899E-004 ,  -7.8888377869910992E-008 ,  -7.1647149317588792E-004 ,  -4.7928663549180800E-007 ,   1.3684042114536052E-008
   13.966405779467589      ,   1.1362438767648086E-016 ,  -6.7079253907207387E-003 ,  -190.30449338724506      ,   1.0397092292747753E-002 ,   5.9411928474731576E-002 ,   5251.0704579329022      ,  -2.8463237235656150E-005 ,   1.0119515079020259E-003 ,  -108676.89767524070      ,   1.0949839443466168E-005 ,   3.3738648322184352E-004 ,  -2.9479734814032873E-002 ,  0.37500399280031360      ,   3.4743301170501010E-006 , -0.28218748627089646      ,  -7.7246128760900562E-002 ,   3.5788478371828508E-004 ,  -1.2482404216090937E-007 ,  -1.1334094880625001E-003 ,  -7.3365834017316300E-007 ,   4.7803395734377230E-007
   16.324244630211474      ,  -1.2099696244938229E-016 ,  -1.3177537984519313E-002 ,  -260.07379797456360      ,   1.3746968482040694E-002 ,   6.8333518330609216E-002 ,   8389.1127874769845      ,  -5.7177889176637307E-005 ,   2.4552729010774745E-003 ,  -202966.33185795328      ,   1.9422709454671024E-005 ,   4.7038412800544491E-004 ,  -3.7752328993001641E-002 ,  0.74001602825103863      ,   3.8935367364980679E-005 , -0.28575239450708534      ,  -7.9228865229114806E-002 ,   4.1866303145232490E-004 ,  -1.7089803246706713E-007 ,  -1.5554804980637137E-003 ,  -9.2046987411112469E-007 ,   1.1478298087327425E-006
   18.306351312589427      ,   1.6826817716975029E-016 ,  -1.8319861532330502E-002 ,  -327.15628228632426      ,   1.7545233779434503E-002 ,   7.5963260604749644E-002 ,   11835.910849612905      ,  -9.6386717660174270E-005 ,   3.8973328468282966E-003 ,  -321170.10410697060      ,   3.2134131718918448E-005 ,   6.2371338057312740E-004 ,  -4.4986141969412294E-002 ,   1.0697630456275287      ,   3.6290319888300690E-005 , -0.28943625529599099      ,  -8.1303907958972979E-002 ,   4.6855852259826007E-004 ,  -2.1413280136949954E-007 ,  -1.9600703458500517E-003 ,  -1.1173134172496373E-006 ,   1.8217474573279091E-006
   19.983006087272059      ,  -1.5699247457590104E-016 ,  -2.1935764915903939E-002 ,  -389.91560517626357      ,   2.1052506439935902E-002 ,   8.2446691715951592E-002 ,   15400.078911695455      ,  -1.3114019786257108E-004 ,   5.1816464819982441E-003 ,  -456206.13940041733      ,   4.5642882890183523E-005 ,   7.6883594227628526E-004 ,  -5.0150769342436646E-002 ,   1.3242181759475136      ,  -4.2958572788459585E-005 , -0.29331081574182671      ,  -8.3506071235474585E-002 ,   5.0953348772749820E-004 ,  -2.5328806138223417E-007 ,  -2.3362530438205457E-003 ,  -1.2586944686032913E-006 ,   2.4119484997615622E-006
   21.410699331775838      ,   9.1072982488782372E-017 ,  -2.5058751104210714E-002 ,  -447.70256975126648      ,   2.5165637152370454E-002 ,   8.7961047294926570E-002 ,   18947.417918794199      ,  -1.6552861617687893E-004 ,   6.4498720543033974E-003 ,  -601444.33078506053      ,   6.2434851839713288E-005 ,   9.2019597823795858E-004 ,  -5.4588304219623934E-002 ,   1.5565996757329419      ,  -2.0137397306721467E-004 , -0.29744094244426217      ,  -8.5885052396214856E-002 ,   5.4350711921605731E-004 ,  -2.8825036625878901E-007 ,  -2.6791654004556216E-003 ,  -1.3764769856712680E-006 ,   2.9873527106078094E-006
   22.628908192606364      ,  -1.8388068845354155E-016 ,  -2.8690175065050890E-002 ,  -500.17475944594389      ,   2.9298289094198793E-002 ,   9.2562107790104306E-002 ,   22374.183491506901      ,  -1.8564797360141243E-004 ,   7.8369068451470333E-003 ,  -750683.44932451658      ,   7.9311495649998732E-005 ,   1.0914891033389790E-003 ,  -5.7516445756020940E-002 ,   1.8372454884903735      ,  -3.5498110286386167E-004 , -0.30183345791530247      ,  -8.8449092760874037E-002 ,   5.7217524323699399E-004 ,  -3.1951468347444690E-007 ,  -2.9882402520582498E-003 ,  -1.4440469128467725E-006 ,   3.6506293010127645E-006
